Poste;Métier;Pays;Ville;Entreprise;Contrat;Salaire;Description
Data Analyst·(e) - Stagiaire H/F;Python;France;Paris (75);VONA;;1 500 € par mois;"Depuis 2010, VONA Consulting, cabinet de conseil indépendant, accompagne les entreprises dans leur stratégie et management du Digital en les aidant notamment à valoriser leurs données et assurer la protection du patrimoine informationnel. Situé en plein cœur du 9e arrondissement, nous nous distinguons par un modèle fondé sur le capital humain, une approche orientée client et la réalisation de missions à forte visibilité. Au cours de votre stage, vous aurez à travailler sur le pilotage d’une dépense télécom selon deux axes : Le contrat (bonne application des conditions) Le budget (consommé, atterrissage, optimisation, etc.) Pour se faire, il sera question d’apporter de la visibilité sur une grande quantité de données (fichiers opérateurs factures et tickets d’appels). Missions : Construire des tableaux « standards » Choisir des indicateurs dans une liste donnée, construire et/ou consolider des KPI (contrat, finance ...) Mettre en place l’insertion de données client (métiers pour une vision plus opérationnelle, productivité, risque, etc.) Créer des supports afin d’assurer la restitution sur n’importe quel BI (celui du client) Profil & compétences techniques : Vous avez idéalement une formation universitaire Bac+5 et/ou une formation en école d’ingénieur; Vous vous démarquez par votre sens du détail, de la synthèse ainsi que de la proactivité. Vous possédez de solides connaissances en programmation Python, R Vous avez été initié aux outils de Data Visualization. Vous souhaitez réaliser votre stage de fin d’études dans un environnement à taille humaine tout en prenant part à des projets d’envergure internationale ? Ce stage est fait pour vous. A l’issue de ce stage, selon le compte-rendu de votre activité et votre projet professionnel il pourra vous être proposé d’intégrer l’équipe VONA en CDI. Avantages : Titre-restaurant / Panier Type d'emploi : Temps plein, Stage Salaire : 1 500,00€ /mois Expérience: stagiaire data analyst(e) h/f ou similaire: 1 an (Souhaité) il y a 29 jours Signaler un abus"
Développeur Python;Python;France;Paris 9e (75);Stagup;;1 000 € par mois;L'entreprise Intuition Software est une entreprise du web qui réalise des outils en mode SaaS à l'usage des professionnels du recrutement. Nos technologies sont Python, Debian, MySQL, les standards du Web, Git. Nous pratiquons un développement agile et pragmatique. Pour plus d'informations, visitez notre site internet: www.intuition-software.com   Les missions Vous travaillerez au sein de notre équipe développement et serez au contact du directeur technique. Vous bénéficierez de sa volonté de transmettre son expertise. Vous interviendrez sur des missions variées et formatrices allant de la programmation coté serveur et client, la conception d'interface utilisateur, l'architecture d'une application web. Vous participerez à la réalisation de fonctionnalités visibles par nos clients.   Le profil recherché Ce stage est destiné aux élèves en dernière année d'école d'ingénieur avec pour objectif de poursuivre en CDI. Vous avez un sens de l'élégance technique et une sensibilité pour la conception d'interfaces utilisateur. Fier de vos réalisations vous cherchez toujours à améliorer vos compétences et vos méthodes de travail. Vous lisez des livres techniques en anglais comportant des animaux sur la couverture. Autonome et créatif vous êtes force de proposition  Détails Contrat Stage temps plein Durée 6 mois Période Avril/octobre 2019 Lieu Paris(75009) Avantages 1000€ par mois Il y a plus de 30 jours - Continuer pour postuler Signaler un abus
Research Intern, 2020;Python;France;Paris (75);Google;;;"Applications are currently closed for this role. Applications for 2021 internship opportunities will open in the fall 2020. To start the application process, you will need an updated CV or resume and a current unofficial or official transcript in English. Click on the “Apply” button on this page and provide the required materials in the appropriate sections (PDFs preferred):  1. In the “Resume Section:” attach an updated CV or resume  2. In the “Education Section:” attach a current or recent unofficial or official transcript in English.  Under “Degree Status,” select “Now attending” to upload a transcript.  Note: By applying to this position your application is automatically submitted to the following locations: Paris, France; Amsterdam, Netherlands; Grenoble, France Minimum qualifications: Currently enrolled in a Master’s or PhD degree in Computer Science or a related technical field. Experience (classroom/work) in Natural Language Understanding, Neural Networks, Computer Vision, Machine Learning, Deep Learning, Algorithmic Foundations of Optimization, Data Science, Data Mining and/or Machine Intelligence/Artificial Intelligence. Experience with one or more general purpose programming languages: Java, C++ or Python. Experience with research communities and/or efforts, including having published papers (being listed as author) at conferences (e.g. NIPS, ICML, ACL, CVPR, etc).  Preferred qualifications: Available to work full-time for a minimum of 13 weeks. Returning to your degree after completing the internship. Relevant work experience, including internships, full time industry experience or as a researcher in a lab. Ability to design and execute on research agendas. About the job  At Google, research-focused engineering interns are embedded throughout the company, contributing to the setup of large-scale tests and deploying promising ideas quickly and broadly. Ideas may come from internal projects as well as from collaborations with research programs at partner universities and technical institutes all over the world.  As a Research Intern, you'll work on creating experiments and prototyping implementations to designing new architectures. You will work on real-world problems including artificial intelligence, data mining, natural language processing, hardware and software performance analysis, improving compilers for mobile platforms, as well as core search and much more. Research happens at Google everyday, on many different embedded teams throughout the company. Our research reaches the user through both services and products such as Search, Maps, Google Assistant, Google Translate, Google Cloud and our computing, storage, and networking infrastructure. To achieve this, we’re working on a wide variety of projects that utilize the latest state-of-the-art technologies that push the boundaries of what is possible. Responsibilities Participate in cutting edge research to develop solutions for real-world, large-scale problems. Google is proud to be an equal opportunity workplace and is an affirmative action employer. We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity or Veteran status. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. See also Google's EEO Policy and EEO is the Law. If you have a disability or special need that requires accommodation, please let us know by completing this form. Il y a plus de 30 jours - Continuer pour postuler Signaler un abus"
Développeur C++/Python vision sur Lidar / Freelance;Python;France;Paris (75);warren walter;;350 € - 400 € par jour;Bonjour,  Dans le cadre de notre accompagnement client d’un leader de son secteur autours de l’innovation. Nous recherchons un développeur C++/python/Linux vision sur Lidar  Contexte : L’équipe de Vision par Ordinateur recherche un ingénieur pour participer aux développements liés à l’exploitation de caméras stéréos. Il sera amené à participer au développement du projet, à la réalisation de tests d’évaluations, au développement d’algorithmes. Il travaillera en particulier sur la mise en place d’outil d’analyse de la qualité d’estimation de la profondeur.  Le candidat idéal possède d’excellentes compétences en développement algorithmique, et en vision par ordinateur. Il a déjà travaillé avec des caméras stéréo, et une expérience avec des LIDAR ou en reconstruction 3D est un plus. Il doit posséder un bon niveau en C++ et en Python, et il a déjà une expérience sur des algorithmes embarqués. Le candidat est volontaire et créatif et aime relever de nouveaux défis.  Objectifs de la mission et tâches : 1- Développement d’une solution de comparaison de carte de profondeur avec des données vérité terrain externe (LIDAR, modèle 3D de la scène) 2- Développer des outils pour l’évaluation de la qualité de l’estimation de profondeur. Implémentation de mesures d’erreur 3- Participation à des tests terrain d’évaluation 4- documentation et présentation régulière des travaux.  Stack technique : C++/Python/Linux/Vision par ordinateur/Optique et caméra/Caméra stéréos/Lidar Freelance-info - il y a 1 jour - Continuer pour postuler Signaler un abus
Développeur Python | Éditeur de logiciel | Open Source;Python;France;Paris (75);OCTOPUS IT;;35 000 € - 55 000 € par an;"La société Cette entreprise de près de 30 personnes, a développé un pro-logiciel basé sur une solution Open Source dédiée aux acteurs de l'assurance santé. A la suite de partenariats importants, l'entreprise souhaite renforcer ses équipes pour développer de nouveaux services et poursuivre son développement à l'international. C’est dans ce contexte qu’ils recherchent des développeurs Python (juniors et expérimentés) pour rejoindre leur équipe sur Paris ou sur Bordeaux. Le poste Développement d’outils techniques Amélioration et développement de fonctionnalités Amélioration des outils de déploiement Etre force de propositions La stack Python (Tryton), Javascript, NodeJS, React, API REST PostgreSQL, Redis, Nginx, Docker, Linux / Github. Votre profil Issu(e) d'une école d'ingénieur ou Master en informatique ou PHD ou expériences équivalentes Junior diplômé(e) ou expérimenté(e) Passionné(e) par la modélisation et le développement Organisé(e), rigoureux(se), exigeant(e) et autonome Avoir une vision ""full stack"" Le salaire 35/55K selon XP 11 jours de RTT Tickets restaurant Hors Covid-19 : Télétravail possible (1 jour/S) Ce qu’on préfère Une organisation 100% agile Une montée en compétences dans un environnement technique moderne Travailler sur une solution Open Source Bureaux à Paris et à Bordeaux ( proximité gare) Equipe pointue et solidaire Remarque en cette période liée au Coronavirus : Les entretiens se feront au maximum par téléphone et par visio. Je reste disponible pour toute question. Amaury Avantages : RTT Titre-restaurant / Panier Participation au transport Type d'emploi : Temps plein, CDI Salaire : 35 000,00€ à 55 000,00€ /an Expérience: Développeur Python: 1 an (Souhaité) Télétravail: Oui il y a 23 jours Signaler un abus"
Développeur/ intégrateur python / Machine Learning/ Deep Lea...;Python;France;La Défense (92);Ilyeum;;430 € par jour;Nous recherchons pour le compte de notre client un développeur/ intégrateur python Machine Learning confirmé.  Besoin : langage Python pratiques Machine Learning / Deep Learning. web service Cloud Docker Rôle clé au sein des entités IT de notre client. Expertise technique, rigueur et sens de l’engagement et du service sont des atouts indispensables pour ce poste. Anglais Freelance-info - il y a 5 jours - Continuer pour postuler Signaler un abus
Junior Data Analyst - Environnement Commercial (H/F) Bois D'...;Python;France;Bois-d'Arcy (78);Atmospheres;;28 000 € par an;Descriptif société Atmosphères est une agence de force de vente supplétive, spécialisée dans le high-tech. Nous intervenons ainsi pour des clients prestigieux à travers trois pôles d’activités qui sont : - La force de vente supplétive pérenne ou ponctuelle - Les programmes d’animations commerciales long terme ou moyen terme - La mise en place d’opération commando merchandising Nous pouvons ainsi proposer à chacun de nos collaborateurs après un parcours d’intégration de vivre une aventure unique au sein de notre agence en collaborant pour le compte de grandes sociétés reconnues mondialement. Ce que nous ferons ensemble Vous ferez partie du service Force de vente de notre entreprise, qui a la responsabilité de la planification et du suivi stratégique des ventes ainsi que du pilotage opérationnel des activités commerciales des équipes terrains représentant nos clients. Au sein d’une équipe de xx personnes, vous aurez pour principales missions de : · Comprendre la stratégie et les problématiques opérationnelles de la force de vente · Synthétiser de manière hebdomadaire les performances de chaque équipe · Faire évoluer les différents tableaux de bord qui permettent de suivre l’activité · Analyser les tendances, évolutions de certains produits · Communiquer au management les informations recueillies · Être force de proposition sur la présentation, la visualisation des données. Vous serez le garant de la qualité, de la cohérence et de la pertinence des données dont vous serez en charge. A l’écoute des besoins actuels et futurs des utilisateurs, vous apporterez à toute l’équipe votre expertise informatique et analytique, pour en accroître l’efficacité. Ce que nous attendons de vous ? Rigoureux, vous combinez une excellente maitrise des chiffres avec une forte appétence pour les activités commerciales. Vous avez une bonne connaissance d’Excel et vous êtes curieux d’explorer d’autres outils/méthodes d’analyse. La connaissance de Power BI et/ou de Python serait un plus. Votre aisance relationnelle vous permettra d’interagir avec les différents services de l'entreprise Vos qualités d'organisation et d'adaptation à un environnement exigeant, complexe et en fréquente évolution, votre dynamisme, mais aussi votre bonne humeur, sont autant de gages de réussite. De formation ingénierie informatique, en statistique ou en économétrie, vous avez acquis une connaissance significative dans le domaine de l’analyse de données. Langue de travail : Français et anglais. Avantages : Participation au transport Titre-restaurant / Panier Type d'emploi : Temps plein, CDI Salaire : 28 000,00€ /an Expérience: junior data analyst: 1 an (Souhaité) Lieu: Bois-d'Arcy (78) (Requis) Certificats et autres accréditations: Permis B (Souhaité) Publiée à l'instant Signaler un abus
Ingénieur en Développement Front-End Angular (H/F);Python;France;Morbihan;IT link;;;Le poste  Dans le cadre de notre développement et du renforcement des équipes d’un de nos clients, nous recherchons un Ingénieur en Développement Front-End Angular (H/F).  Différentes missions vous sont confiées, dont les principales sont les suivantes:  Participer à la définition des besoins, à la conception et spécification des scénarios d’utilisation et des interfaces associées à l’implémentation des fonctionnalités demandées  Participer aux évolutions et à la maintenance des produits et solutions  Profil recherché : Première expérience réussie d’au moins 1 an dans un environnement ANGULAR  Capacité à intervenir sur le développement front-end ( Angular , CSS , Javascript ) développé en Angular  Une connaissance d’un langage Back-End serait un plus ( php, python, perl ,C, Java …)  Forte sensibilisation à la qualité du code  Très attentif aux retours des utilisateurs  À propos  Depuis plus de trois décennies, IT Link innove aux côtés des acteurs majeurs de l’industrie et des services.  Notre mission : faire évoluer les systèmes connectés pour optimiser et créer les produits et services d’aujourd’hui et de demain.  Notre savoir-faire repose sur 8 pôles d’expertise au cœur des systèmes connectés. Il y a plus de 30 jours - Continuer pour postuler Signaler un abus
INGENIEUR EN GENIE LOGICIEL (H/F) 18 MOIS;Python;France;Châtillon (92);ONERA;;;"Présentation de l'ONERA L’ONERA, acteur central de la recherche aéronautique et spatiale, emploie environ 1950 personnes. Placé sous la tutelle du Ministère des Armées, il dispose d’un budget de 236 millions d’euros dont plus de la moitié provient de contrats commerciaux. Expert étatique, l’ONERA prépare la défense de demain, répond aux enjeux aéronautiques et spatiaux du futur, et contribue à la compétitivité de l’industrie aérospatiale. Il maîtrise toutes les disciplines et technologies du domaine.  Présentation du département Le département Multi-physique pour l’Énergétique mène des travaux de recherches et d’études au profit des industriels et des services étatiques du domaine aérospatial tant civil que militaire mais également en lien étroit avec le monde académique. Les activités du Département se déclinent au travers de six axes stratégiques : Les systèmes énergétiques innovants ; Les performances des systèmes propulsifs ; L’expérimentation en conditions représentatives ; La modélisation et simulation multi-physiques ; La sécurité et l’impact environnemental ; Les plateformes logicielles multi-physiques.  Missions Dans le Département Multi-Physique pour l’Energétique (DMPE), l’Unité Plateforme Logicielle Multiphysique (PLM) est en charge du développement du code CEDRE (multi-solveurs, parallèle MPI, maillages non structurés) dédié à la simulation numérique multi-physique. L’Unité est responsable de la livraison de CEDRE aux utilisateurs internes et aux clients externes industriels et étatiques. Elle assure la fonction de support autour de l'utilisation du code pour des applications duales dans le domaine de l’Energétique. Actuellement, l'Unité travaille également sur l’interopérabilité (via une interface Python/CGNS) des solveurs de CEDRE avec les nouvelles plateformes Multi-Physiques ORION et MOSAIC développées dans le cadre d’une collaboration entre l’ONERA et SAFRAN-TECH. Ces nouvelles activités sont soutenues par le Projet DGAC ATOM et le Projet interne ONERA ODYSSEY. Dans ce contexte, votre mission consiste à aider à la mise en place de bibliothèques HDF5/CGNS dédiées aux différentes physiques et à la construction de capsules PYTHON pour les solveurs du code CEDRE afin de les interfacer avec les plateformes ORION et MOSAIC. Ces activités font appel à des compétences spécifiques en informatique et doivent être réalisées avec une grandeur rigueur de programmation afin de maintenir le fonctionnement initial de la plateforme multi-solveurs CEDRE. Vous travaillez en collaboration avec les développeurs CEDRE et vous échangez avec le Département DAAA qui possède une solide expertise PYTHON/CGNS. Outre vos compétences scientifiques, vous faites preuve de fortes capacités de communication et de travail en équipe.  Profil Docteur et/ou Ingénieur en Informatique avec une expérience réussie des grands codes de calcul CFD Très bonne maîtrise des langages C/C++, Fortran, MPI, Python Compétences en HDF5, CGNS avérées Compétences souhaitées en HPC  Intégrer l’ONERA, c’est rejoindre le premier acteur de la recherche aéronautique et spatiale en France, c’est construire le futur dès à présent. À l’ONERA, l’accent est mis sur l’équilibre vie pro/vie perso, et sur la formation continue des collaborateurs, pour répondre aux besoins d’innovations du secteur.  Job Reference: ONERA00227 Il y a plus de 30 jours - Continuer pour postuler Signaler un abus"
Intégrateur logiciel;Python;France;Bezons (95);Atos;;;À propos d’Atos  Atos est un leader international de la transformation digitale avec 110 000 collaborateurs dans 73 pays et un chiffre d’affaires annuel de 12 milliards d’euros. Numéro un européen du Cloud, de la cybersécurité et des supercalculateurs, le Groupe fournit des solutions intégrées de Cloud Hybride Orchestré, Big Data, Applications Métiers et Environnement de Travail Connecté. Partenaire informatique mondial des Jeux Olympiques et Paralympiques, le Groupe exerce ses activités sous les marques Atos, Atos|Syntel, et Unify. Atos est une SE (Société Européenne) cotée sur Euronext Paris et fait partie de l’indice CAC 40.  La raison d’être d’Atos est de contribuer à façonner l’espace informationnel. Avec ses compétences et ses services, le Groupe supporte le développement de la connaissance, de l’éducation et de la recherche dans une approche pluriculturelle et contribue au développement de l’excellence scientifique et technologique. Partout dans le monde, Atos permet à ses clients et à ses collaborateurs, et plus généralement au plus grand nombre, de vivre, travailler et progresser durablement et en toute confiance dans l’espace informationnel.  Vous évoluez dans un environnement à la pointe de la technologie : à la croisée du Big Data, Cybersécurité, Sémantique, Ontologie, Deep-Learning et autres techniques d’intelligence artificielle. Face aux attentes actuelles en matière de sécurité nationale, nous rendons opérantes les technologies pointues et innovantes, au service de nos principaux clients, dans le domaine de la Défense et de l'industrie.  Notre ambition : Faire grandir notre cellule à taille humaine et travailler en équipe pluridisciplinaires  Nous recherchons un intégrateur (H/F) pour intervenir dans le domaine de l’intelligence. Il sera amené à intervenir sur l’évolution de projets existants ou à participer à des activités de R&D dans une approche produit.  Il est garant de la définition de l’intégration de certaines applications :  Mettre en place et maintenir l'environnement d'intégration  Participer à l'intégration des applications  Definir, réaliser et documenter les procédures d'intégration et de déploiement des applications  Corrections de faits techniques  Participer à la gestion des configurations  Support aux développements, la validation et le déploiement  Compétences : Java, python, powershell Architectures et applications Web Virtualisation VMWare Eclipse, Git, Maven  Optionnel : Connaissance de la GED, de la cartographie, ou des bases de données. SAN NetApp  De formation supérieure en informatique, vous justifiez d'une première expérience en intégration logicielle.  Vous êtes autonome et doté d'un bon relationnel client et présentez de la curiosité technique et de l'autonomie.  Vous souhaitez travailler sur des projets au forfait de grande envergure et intervenir au sein d'un département composé de développeurs, d'architectes, de fonctionnels, d’experts métiers et de directeurs de projets.  Possibilité d’évoluer vers un contexte international si affinité. Profil Habilitable  Chez Atos, nous voulons que nos employés se sentent valorisés, appréciés et libres d'être eux-mêmes au travail. Nos process RH sont conçus pour prévenir la discrimination envers l'identité ou l'orientation sexuelle, la religion, l’origine ethnique, l'âge, la neurodiversité, le handicap, la citoyenneté ou tout autre aspect qui rend nos collaborateurs uniques. Partout dans le monde, nous avons créé plusieurs programmes pour soutenir la culture inclusive d'Atos, et nous travaillons pour nous assurer que tous nos collaborateurs aient une chance égale de sentir qu'ils sont exactement là où ils doivent être. Il y a plus de 30 jours - Continuer pour postuler Signaler un abus
