Poste;Entreprise;Pays;Ville;Type de contrat;Salaire;Description
Engineering;RStudio;USA;United States;None;None;Are you interested in working at RStudio but don't see an engineering role for you right now?  This is a place for you to submit your resume or profile. From time to time, we will review the profiles we have received here to see if there might be a good fit for any of our future positions. Here's what we generally look for in engineering candidates: You are humble, and play well with other people. You thrive in team settings, and exhibit excellent communication and collaboration skills. For example, offering constructive feedback in code reviews, writing user-centered documentation, and chatting with masterful use of text and emojis in Slack. You flourish when solving problems for your customers through product-mindedness. You are comfortable with a little bit of ambiguity, and enjoy the opportunity to shape the future of the product. You are an experienced “T-shaped” software engineer exhibiting broad knowledge of the entire discipline with deeper specializations in a few areas such as architecture, design, test automation, or front-end technologies, etc. You are internally motivated by curiosity and continuous learning. You have demonstrated that you can be entrusted with big decisions, and strive to bring understanding and empathy to the entire team. You can function effectively in a distributed team. This means you are reliable, you know when to ask for help, you invest in strong relationships with your colleagues, and you know yourself well enough to be accountable for your own self-management.  About us RStudio is a scientific and technical computing public benefit corporation. We make free open-source data science software used by millions of people. Our commercial software is used by hundreds of thousands of people in more than 1,200 organizations today. The problem we solve is huge and straightforward: The technology to amass data exceeds our abilities to make use of it. We help people to understand their data, share that understanding with others, and use that understanding to make their businesses and the world better. Every organization is a potential customer for RStudio and many already use our free and open-source tools for R and Python today. As the open-source data science movement grows, RStudio is uniquely positioned to provide a general purpose, modular, commercial data science platform for organizations who are adopting these open-source data science languages at scale. We are a lean, distributed team, passionate about making R accessible to people all over the world, regardless of economic means. We are an organization that values talent, humility, and hard work over hierarchy. 100% remote (or come in to one of our offices in Seattle or Boston) Pick your hardware — we want to equip you with what you need to do your best work All our full time employees are given an allowance to outfit their home office We have a flexible environment with a “take what you need” vacation policy Positive, passionate culture working with a world-class team committed to data science and the R language
Full-Stack Developers Intern;FutureLoop;USA;United States;None;None;"Overview Peter H. Diamandis, MD —— a serial entrepreneur (of 22 companies), NYTimes best-selling author of three books (Abundance, BOLD, and The Future is Faster Than You Think), and world-renowned keynote speaker —— is looking to hire an Entrepreneur in Residence (EIR) to join his Strike Force team and work with him across all areas of his businesses. Fortune Magazine named Dr. Diamandis one of the 50 most influential leaders in the world. This position is based is out of the XPRIZE Foundation’s HQ in Culver City, California. Dr. Diamandis’s main areas of focus currently include companies, authorship and projects related to: human longevity & vitality, cellular medicine, vaccines, digital education platforms, venture capital, and global incentive competitions. Dr. Diamandis’s active roles (which this EIR will be supporting) include the following: Founder & Executive Chairman, XPRIZE Founder, Singularity University Creator & CEO, Abundance360 / Abundance Digital Co-Founder, Human Longevity, Inc. Co-Founder, Fountain Life, Inc. Co-Founder & Vice-Chairman, Celularity, Inc. Co-Founder & Partner, BOLD Capital Partners (venture fund) Co-Founder, FutureLoop Board of Directors, Vaxxinity BOOK PROJECT: Lifeforce (in collaboration with Tony Robbins) What is the Full-Stack Developer Internship? A highly competitive position, the PHD Ventures Full-Stack Developer internship is an opportunity to gain real-world experience working directly on a Machine Learning platform used by tens of thousands of users every day. Company: FutureLoop Qualifications: Requirements / Key Skills & Qualifications: You’ve built user-facing apps or websites from the ground-up; You have hands-on experience with backend platforms & technologies (Python, Node.js, AWS); Bonus: Experience with Machine Learning models and infrastructure (PyTorch, Tensorflow, Natural Language Processing); Bonus: Are you a biohacker, a futurist, or a space junkie? You’ll have endless opportunities to bring your passion to our core products. Specific requirements: Must be legally able to work in the US in order to apply; must have excellent references and a clean background check. You will also be required to take a Kolbe Test. Tagged as: Academia, Machine Learning, United States You can apply to this job and others using your online resume. Click the link below to submit your online resume and email your application to this employer."
Full Stack Engineer - Python, JavaScript;IQVIA;USA;Waltham, MA;None;None;IQVIA™ is the leading human data science company focused on helping healthcare clients find unparalleled insights and better solutions for patients. Formed through the merger of IMS Health and Quintiles, IQVIA offers a broad range of solutions that harness the power of healthcare data, domain expertise, transformative technology, and advanced analytics to drive healthcare forward. Summary: IQVIA is a World-Class health information technology and clinical research company. We are actively looking for a energetic Open Source full stack mid-level developer with experience in Python, NumPy, Pandas, HTML5, CSS and JavaScript help build and manage back end data solutions to managing front end web applications. Essential Duties and Responsibilities: Conducts and coordinates the analysis, design and implementation of computer-based information systems to meet userrequirements. Participates in systems software development and maintenance as required. Conducts detailed analyses of defined systems specifications, develops all levels of block diagrams and flow charts. Conducts a full range of programming tasks including program design, program coding, debugging, and documentation for avariety of general applications programs including data manipulation, input and output routines. Programs logical interfaces and applies techniques for efficient program logic and data manipulation. Develops operator and control instructions. Maintains and updates existing programs of a non-routine nature. Experience Requirements/Education: BS in Computer Science, MIS or related preferred 3 to 5 years of experience Python development handling data files, analytics libraries like Pandas, NumPy. Experience handling data files, data cleansing, light ETL, SQL, analytics Working with off-shore team Opensource front end technologies like JavaScript and frameworks Cloud services experience with Azure and AWS Ability to work independently and in pairs in a team of highly skilled and experienced peers Good interpersonal communication and presentation skills Join Us Making a positive impact on human health takes insight, curiosity, and intellectual courage. It takes brave minds, pushing the boundaries to transform healthcare. Regardless of your role, you will have the opportunity to play an important part in helping our clients drive healthcare forward and ultimately improve outcomes for patients. Forge a career with greater purpose, make an impact, and never stop learning. IQVIA is an EEO Employer - Minorities/Females/Protected Veterans/Disabled IQVIA, Inc. provides reasonable accommodations for applicants with disabilities. Applicants who require reasonable accommodation to submit an application for employment or otherwise participate in the application process should contact IQVIA’s Talent Acquisition team at workday_recruiting@iqvia.com to arrange for such an accommodation.
Entry Level Software Engineer- Part Time;SAIC;USA;Omaha, NE 68106;None;None;"Job Description Description We are looking for a candidate pursuing a degree in Computer Science, Computer Engineering, or Mathematics to join SAIC supporting the Air Force weather community on the Technology Application Development & Sustainment (TADS) contract.  The successful candidate will provide expertise to support a mix of data science, systems engineering, and software discovery efforts.    Qualifications Position Requirements: Pursuing a degree in Computer Science, Computer Engineering, Data Science, or Mathematics Experience with programming languages such as Java or Python Ability to understand and apply complex mathematical algorithms Must be a US Citizen  Location: Mix of on-site and remote work   Overview SAIC is a premier technology integrator solving our nation's most complex modernization and readiness challenges. Our robust portfolio of offerings across the defense, space, civilian, and intelligence markets includes high-end solutions in engineering, IT, and mission solutions. Using our expertise in existing and emerging technologies, we integrate the best components from our own portfolio and our partner ecosystem to deliver innovative, effective, and efficient solutions. We are 25,500 strong; driven by mission, united by purpose, and inspired by opportunities. Headquartered in Reston, Virginia, SAIC has pro forma annual revenues of nearly $7.1 billion. For more information, visit saic.com. For ongoing news, please visit our newsroom. For SAIC benefits information, see Working at SAIC. EOE AA M/F/Vet/Disability"
Python разработчик;WaveAccess;USA;United States;None;None;"Сейчас мы активно развиваем команду, поэтому открываем набор на вакансию Python-разработчика для участия в сложных наукоемких проектах для западных (США, Германия, Великобритания, Дания) и крупных российских компаний. Стек технологий: Серверная часть - разработка на Django/Flask, с покрытием тестами pytest/unittest/doctest и автогенерацией документации(Sphinx), обязательная проверка на соответствие стандартам PEP и некоторым другим соглашениям (flake8/pep8), с применением asyncio, numpy, scipy, typing/mypy Клиентская часть - разработка на React 16 / Angular 6, с применением html5, css3, typescript. Чего мы ожидаем от кандидата: хорошее знание и опыт разработки на Python; умение и желание работать в команде; умение вести техническую переписку и работать с проектной документацией на английском языке (Intermediate level). Плюсом будет: знание специализированных библиотек; опыт работы с БД, оптимизации запросов; опыт написания модульных тестов; опыт работы с баг-трекером и инструментами для управления задачами (Youtrack/Jira); опыт работы с серверами непрерывной интеграции (Teamcity/Jenkins); опыт работы со средствами автоматизации развёртывания и управления приложениями (Docker/Ansible). Что мы предлагаем: высокую белую и ежегодно индексируемую заработную плату; оформление по ТК, 100% оплату больничного и отпуска; добровольное медицинское страхование (ДМС) со стоматологией; возможность работать в офисе или удаленно; работу с применением гибкой методологии разработки (Agile/Scrum); демократичный подход к дресс-коду и процессам, гибкое начало рабочего дня; широкие возможности для самореализации, профессионального и карьерного роста; еженедельные семинары, участие в конференциях и митапах, курсы английского языка и повышения квалификации; возможность краткосрочных командировок в Европу и США; дружный коллектив; регулярные корпоративные мероприятия: праздники, день рождения компании, турниры по настольным играм; спортивные активности: баскетбол, волейбол, йога, флорбол; уютные офисы в удобных локациях с кофе, фруктами и печеньками. Головной офис компании - в Санкт-Петербурге. Также у нас есть офисы в Оренбурге, Казани, Твери, Самаре, Екатеринбурге, Таганроге, Тюмени и Калининграде. Планируется открытие в Ульяновске и Сыктывкаре. Мы готовы рассмотреть как начинающих специалистов с минимальным опытом, так и опытных разработчиков. Выше описан идеальный портрет кандидата, отсутствие каких-то скиллов - не приговор, мы поможем и научим:)"
Performance Engineer;Longroad Energy;USA;United States;None;None;Job Purpose The Performance Engineer will be responsible for optimizing the performance of wind and solar assets owned and managed by Longroad Energy through enhanced data analysis and reporting. This position, which reports to the Director of Engineering, will be an expert in the technical analysis of data characterizing the fleet performance and will utilize this expertise to maximize the performance and reliability of the fleet. Location Preference for this position to be based in Portland, ME however other locations are also available. Responsibilities Own the process for providing standardized and on demand reports to internal and external stakeholders. Develop and standardize data models for characterizing and reporting solar and wind performance key metrics. Develop and standardize data models for identifying sources of under-performance from wind and solar plants. Coordinate with other members of the engineering and operations team to implement solutions to improve performance and reliability. Support asset management and operations with targeted performance analysis as required for compliance with project agreements and as requested by project counterparties. Manage data quality to support accurate reporting. Assist in the development and management of data infrastructure to support analysis. Aid in the development of new business opportunities for the company. Attend meetings as a company representative as required. Present results of work to external counterparties and project owners. Travel to sites, conferences and client meetings up to 10%. Perform additional tasks as directed by management team. Qualifications Bachelor’s degree or higher in a technical field 2 to 5 years prior engineering, statistics or data analysis experience Experience with the operation of wind and/or solar plants preferred but not required Experience with Python, R or similar programming language Experience with relational databases and SQL Experience with Excel or similar spreadsheet software Able to communicate clearly regarding technical issues Valid driver’s license and able to drive in/out of Canada Characteristics Necessary for Success Excellent written and oral technical communication skills Excellent analytical skills Ability to work both independently and within teams, both at the project location and remotely Perseverance, determination, and creativity to solve issues Personal accountability and integrity Ability to make informed decisions quickly Comfortable with a dynamic work environment Ability to work within a team with a positive attitude
MACHINE LEARNING ENGINEER - PYTHON, TENSORFLOW, #10647;InspiHER Tech;USA;United States;None;$90,000 - $140,000 a year;"Published May 11, 2020 Location Anywhere, United States of America Job Type Full-time Description TITLE: MACHINE LEARNING ENGINEER - PYTHON, TENSORFLOW JOB ID: 10647 LOCATION: Can live anywhere in the United States. 100% remote work SALARY: $90k - $140k STATUS: Direct Hire (not a Contract) &amp;nbsp; About the Client: Join our Loop client who is disrupting the Financial Services market in a whole new way through delivering structured data observations and predictive analytics using deep learning technology. About the Machine Learning Engineer, Python, Tensorflow Position: Looking for a Data Scientist - Machine Learning Engineer that will be directly involved in building cutting-edge technology for Financial Services clients. About the Machine Learning Engineer, Python, Tensorflow Responsibilities: Responsible for architecting and building machine learning tools and infrastructure using Python, AWS/K8s, Tensorflow and more Deploy and maintain model Microservices Build maintainable data pipelines for deep learning models Contribute to future product direction organizational decisions related to Software Platforms About the Machine Learning Engineer, Python, Tensorflow Requirements: 2-5 years Python Back-End Development required Proficiency with AWS and Kubernetes is needed Experience with Tensorflow, Fast API’s and Starlette ideal Knowledge of modern software development best practices &amp;nbsp; &amp;nbsp; &amp;nbsp;"
Full Stack Software Engineer, Pizza Hut International;Pizza Hut Corporate;USA;Plano, TX 75024;None;None;Job Description  At Pizza Hut, we want to make it easier to get better pizza and we're putting digital at our core for this. We have recently created a startup: Pizza Hut Digital Ventures, committed to building and implementing innovative digital solutions, empowering our customers to have an exceptional experience. From building a world-class platform and a clean mobile experience, we are pushing the boundaries to ensure we remain forward-thinking and ahead of the curve. With our adoption of the best technologies and customer-first approach in design, we are on the cusp of building something transformational for the entire delivery sector.  We're looking for passionate Software Engineers with a proven track record of delivering challenging software projects who would thrive in a forward-thinking, progressive, digital company.  We create both rapid prototypes, usually in 2 to 3 weeks, as well as full-scale applications typically within 2 to 3 months, by working collaboratively and iteratively through design and development to deliver fully functioning web-based and mobile applications that meet business goals. You will contribute to the architecture across the technology stack, from database to native apps.  Our development teams are small, flexible and employ agile methodologies to quickly provide our consultants with the solutions they need. We combine the latest open source technologies together with traditional Enterprise software products.  Responsibilities: Work as part of a highly collaborative, cross-functional development team following continuous delivery practices and building highly performant code. Develop prototypes quickly but deliver production code that can scale. Be involved in a full spectrum of development, including new features and new applications but also tools to support experimentation, localization and customization. Be creative and experiment with new solutions but be pragmatic and committed to code optimization, maintainability, and quality. Work with product owners and designers to prioritize and hone features. Optimize web applications for maximum speed and scale. Minimum Requirements  Requirements: Deep expertise in JavaScript and its various cross-platform and cross-browser quirks. Knowledge and expertise with React.js and Node.js. Experience with cloud deployment tools and AWS or Google Cloud, Azure Development experience in any of the following technologies and opinions on how to use them properly: C#, Java, Scala, PHP, Ruby on Rails, Erlang, Go, Python, F#, etc. Experience with relational and noSQL (e.g., MongoDB, CouchDB, Cassandra, DynamoDB etc.) data stores. Expert experience in HTML5/CSS and building mobile, responsive/adaptive applications Company Summary  Pizza Hut, a subsidiary of Yum! Brands, Inc. (NYSE: YUM), serves and delivers more pizzas than any other pizza company in the world. With easy order options including the Pizza Hut app, mobile site, Facebook and Twitter messenger and Amazon devices, Pizza Hut is committed to providing an easy pizza experience – from order to delivery.  Founded in 1958, Pizza Hut has become the most-recognized pizza restaurant in the world, operating more than 16,400 restaurants in more than 100 countries.  Pizza Hut is also the proprietor of The Literacy Project, an initiative designed to enable access, empower teachers and inspire a lifelong love of reading. The program is rooted in the foundation set by the Pizza Hut BOOK IT! Program, which is the longest-running corporate supported literacy program, impacting more than 14 million students each year. For more information, visit www.pizzahut.com . Follow Pizza Hut on Facebook (www.facebook.com/PizzaHut ), Twitter (www.twitter.com/pizzahut ) and Instagram (www.instagram.com/pizzahut).
Backend Engineer, Machine Learning;TikTok;USA;Mountain View, CA;None;None;"Responsibilities We’re looking for strong backend engineers by all levels at CV/CG Research Team in the Bay Area. You will help building backend infrastructures and services that power creative user experiences on various products. What you will do: 1. Design, architect and implement large-scale machine learning systems/infrastructure/services for computer vision, computer graphics and deep learning models. 2. Build cross-platform applications to explore new technologies and new product directions. 3. Work closely with research scientists to develop efficient algorithms and prototypes on various platforms. 4. Build automation frameworks and tools to ensure high engineering quality and efficiency. Qualifications 1. BS in computer science or related technical field 2. Strong CS fundamentals (algorithms and data structures) and problem-solving skills 3. 3+ years C/C++/Java/Go/Python experience and solid software engineering background. 4. Experience in large-scale machine learning backend; familiar with RPC frameworks and key-value storage systems. 5. Experience dealing with concurrent systems and architectures. 6. Experience with standard deep learning frameworks. 7. Proficiency with profiling tools and optimization techniques"
Application Programmer I;University of Florida;USA;Gainesville, FL 32611;None;$52,000 - $59,000 a year;This position will work closely with the database developer and the other members of the team to understand and confirm requirement, review the current software, document bugs and deficiencies, develop new features, conduct testing, conduct debugging and thorough documentation. The work will require to follow coding standards already established and keep up with the new development in software development. In addition, work with team members and end users to develop new requirements and manage version control as the fixes or new requirements are implemented. Conduct user support by learning from the users about their experience, responding to questions, documenting the issues as well as desired features, keep track of issues, resolve and fix issues, document solutions, conduct web-based meetings to assist users with the applications, provide training, analysis of software usage. Synthesize the findings and lessons learned from the user support and inform the rest of the development team on this experience, prioritize the user needs based on the criteria established by the PI and propose an implementation plan Other duties and research as directed by the Principal Investigator. These may include broadening the understanding of how to improve user experience, research various technologies, conduct comparative analysis of options, document the findings, assist with publications and other duties as assigned.   Expected Salary: $52,000 - $59,000 annually   Minimum Requirements: A bachelor’s degree and one year of appropriate experience. Appropriate college coursework may substitute at an equivalent rate for the required experience.   Preferred Qualifications: BS in Computer Science, Computer Engineering, Information Technology or related fields. Familiar with crash data reporting. Familiarity the Florida Traffic Crash Report form and with the Uniform Traffic Citation Form Knowledge of: C, Java Script, Python, Angular, HTML5, CSS, Google Map APIs, or similar for web mapping, Version control Understanding .NET framework, Oracle and SQL, Visual Studio, Charting/visualization tools (Excel, Tableau etc) Zoom, or other similar web-based meeting tools, Other: Self-starter, take initiative, generate ideas, innovative. Ability to research solutions and adapt to current problems on hand, ability to analyze problems, synthesize requirements, present options for solutions, ability to work in a team, excellent formal and interpersonal communication skills, and the ability to communicate effectively to a broad range of audiences such as other team members, end-users, faculty members, PI. Ability to work on several different, non-related projects or tasks at the same time   Special Instructions to Applicants: In order to be considered, you must upload your cover letter, resume and list of three references. Successful candidate will need to submit 3 letters of recommendation. Application must be submitted by 11:55 p.m. (ET) of the posting end date.   Health Assessment Required: No
