Poste;Métier;Pays;Ville;Entreprise;Contrat;Salaire;Description
FRONT-END ENGINEER (JAVASCRIPT);Javascript;USA;United States;Bright Pattern, Inc.;;;DESCRIPTION Bright Pattern, a US-based company, is looking for a bright and motivated software engineer to extend our top notch team. We develop and host a multichannel cloud customer service communication software, offering companies the ability to efficiently communicate with their customers via phone, email, web chat, video and a number of messaging apps such as Telegram, Facebook Messenger, WeChat and LINE. Can you help us in creating user-facing applications that make user experience shining bright? Do you want your application to be used by thousands of users across the globe? Please join us then!  TASKS: Design and develop new user-facing applications and features Collaborate with Product Management to ensure the technical feasibility of UI/UX designs Communicate to the Backend development team on the APIs and integration points Participate in partner application integrations, perform technology assessments Create/maintain documentation on the new and existing features  REQUIREMENTS: Strong knowledge and demonstrated experience of using JavaScript, jQuery Good understanding of web markup, HTML5 and CSS3 Proficient knowledge of asynchronous request handling Experience working with REST APIs Demonstrated ability to write clean and maintainable code Good oral and written English communication skills This is a local position – you have to work from San Bruno office  BONUS KNOWLEDGE: Experience with modern JS frameworks (AngularJS, ReactJS, BootsTrap) is a plus Track record of implemented applications that work smoothly across devices and browsers (Win, Mac, iOS, Android, Chrome, FF, Safari…) Ability to draft and implement great user interfaces that improve customer experience. Experience with WebRTC is a plus 30+ days ago report job
Online Coding Instructor;Javascript;USA;San Francisco, CA;CodeWizardsHQ;;$20 an hour;We are looking for part-time coding instructors to teach computer coding classes to school students (8-18 years old). Classes are taught online, so you will be working remotely from your home and utilizing a virtual classroom environment. Each class typically meets once per week and they are 1-hour long. There are 6-8 students per class. We provide a structured curriculum, teaching platform, and instruction materials. The primary role of a CodeWizardsHQ Instructor is to deliver the curriculum in an engaging way and ultimately be responsible for student retentionand parent satisfaction. Responsibilities – Deliver the curriculum in a fun and engaging way – Provide feedback for curriculum improvement – Engage with parents / students as needed – Positively advocate for the school and the program Requirements – Experience with the coding languages we teach – Experience teaching kids or adults – Computer purchased in the last five years, with microphone headset and high-speed internet access – A quiet workspace free of distractions FAQs How much is my compensation? You will be paid $20 per hour long session with potential for raises and bonuses based on student retention and parent satisfaction. What languages are you looking for instructors to teach? Our curriculum is quite broad based. We are looking for instructors who can teach any of the following – Scratch, HTML/CSS, Python, JavaScript, jQuery, MySQL, Java, Bootstrap. When will I be teaching? The highest availability of classes is between 10am – 10pm CT Monday – Friday and 10am – 5pm on Saturdays and 10am to 8pm on Sundays. How many classes will I be teaching? Initially, new instructors start with 1-3 classes per week. Based on how well students enjoy your classes, you would be given additional classes. Our instructors take between 6 to 20 classes per week depending on their availability. How long will I need to teach? Each of our courses is 12 weeks in duration. When you accept a class you are agreeing to teach for the full duration of that course. Job Type: Part-time Salary: $20.00 /hour Experience: programming: 1 year (Preferred) teaching: 1 year (Preferred) tutoring: 1 year (Preferred) Work Location: Fully Remote Schedule: Monday to Friday Other Indeed - 11 days ago report job
Front-End Software Developer;Javascript;USA;United States;eGifter;;;Front-End Software Developer We are seeking an individual who possesses that special balance of skills to work with our product development and sales and marketing teams to create something beautiful, yet easy to use. Think “pixel perfect” combined with strong hands-on experience in Javascript + frameworks like Knockout & React, JQuery , HTML5, SASS/LESS/CSS3 and Bootstrap are critical for this position. Someone who not only has graphic design skills and a strong technical foundation, but who understands how people think. 30+ days ago report job
Front-end Web Developer;Javascript;USA;United States;LabArchives;;;As a developer at LabArchives, you will be part of a small, dedicated team working on the development of our industry leading Electronic Laboratory Notebook (ELN). Working with your fellow developers you will have a substantial impact on the development process and ultimately our product. You Will... Be a team member and collaborator. Work in conjunction with product managers and team leads to craft a responsively adaptive user experience using modern web technologies. Work closely with product managers and dev team managers to iteratively deliver new features and evolve current functionality. Be a technology enthusiast who cares deeply about quality. You Will Need... Real world product development experience. Experience developing responsive web applications using React, Node.js, JavaScript, CSS3, and HTML5. Familiarity with full stack development technologies and practices, such as CI and CD, cloud, OOP/FP, unit testing, and secure programming fundamentals. Knowledge of both desktop and mobile UI/UX patterns and best practices with a focus on web accessibility. A passion for learning and continuous improvement. To reside in the United States. Tags: Front-end Web Developer, React, JSX, Bootstrap, REST, CSS3, HTML5, Responsive Design, Material Design, Unit Testing, Web Accessibility 30+ days ago report job
Frontend Engineer (Javascript/HTML/CSS);Javascript;USA;Montreal, WI;Circle Medical;;;"We're hiring software engineers to help us improve primary care delivery. We are building a new kind of medical practice, one that leverages technology and design to provide a vastly improved physician and patient experience.  We are looking for a frontend engineer to join our small engineering team and build Web applications. Our stack is built on Ruby/Rails. That being said, we believe in using the right tool for the job.  Responsibilities  Lead the development of patient-facing Web applications. Implement, test, and maintain Web applications. Work in collaboration with the product designer to create a delightful user experience. Write secure, HIPAA-compliant software. Contribute to the engineering culture and hiring.  Requirements  Excellent programming skills. Excellent knowledge of Javascript, HTML, and CSS. Experience with a modern Javascript framework (eg, React.js/Redux, Vue.js, Angular, Ember.js, ...) Experience shipping and maintaining a Web app in production. Rigorous unit testing and use of best practices. Good eye for design and ability to make product decisions.  Desired  BS, MS or PhD in computer science, math, or similar fields. Good knowledge of Ruby on Rails and ability to contribute to the back-end when needed. Excellent written and oral communication skills. Good knowledge of computer security.  Perks  Use your skills to improve the efficiency of US healthcare. Competitive salary and stock options. Comprehensive health insurance State of the art equipment for your workstation.  Come build the medical practice of the future with us.  About Circle Medical  Circle Medical is building a new kind of health care practice, one that leverages technology and design to provide a vastly improved physician and patient experience. We believe in delivering the right care to the right patient at the right time in the right place and challenge the notion that delivering high-quality, accessible care is unachievable or prohibitively expense. We are modernizing traditional office and house calls and bringing care to the patient; our unique model enables providers to see fewer patients each day and spend more time engaging in thoughtful decision-making, discussing diagnoses and creating truly personalized treatment plans; in other words, as a provider run organization, we are deeply in touch with the needs of both patients and providers. We know that providers didn’t go into medicine to see an ever-increasing number of patients at lightning speed, and that they want the freedom and autonomy to deliver care according to their own principles and preferences. Our team-based approach affords providers the support needed to offer that continuous real-time care patients deserve. Everyone plays a vital role. We are creating a new standard of primary care and using the right blend of technology and people-power to achieve the triple aim. 13 days ago report job"
Junior Front-End Developer;Javascript;USA;Alexandria, VA;American Society of Clinical Oncology;;;Are you interested in making a world of difference in cancer care? Cancer strikes more than 10 million people worldwide each year. As the leading medical society representing doctors who care for people with cancer, the American Society of Clinical Oncology (ASCO) is committed to conquering cancer through research, education, and promotion of the highest quality patient care.  Who we are: ASCO is a stable, forward-thinking membership organization that operates in a results-oriented work environment in which employees’ evaluation emphasizes performance outcomes over presence or time. This is an Alexandria, VA position that offers an excellent benefits package and opportunities to participate in professional development programs. To learn what it’s like to work at ASCO, click here . Who we are looking for: ASCO is in search of a Junior Front-End Developer to develop front-end functionality and applications utilizing modern Javascript frameworks (Angular, Vue, React) and a variety of markup languages in an Agile environment. This position has the option to be remote or Alexandria, VA based. What you will do: Develop front-end functionality and applications utilizing modern Javascript frameworks (Angular, Vue, React) and a variety of markup languages in an Agile environment Types of applications / sites to include (but not limited to): Web Sites/Applications (with responsive design) Mobile Applications Drupal-CMS based Sites/Applications Single-page Applications Progressive Web Applications Ensure the technical feasibility of UI/UX designs Ensure web design is optimized for all devices Build reusable code and libraries for future use Maintain brand consistency throughout design Optimize client-side code for performance Understand and promote usability best practices Stay up-to-date on emerging technologies Troubleshoot coding issues and implement bug fixes Manage propagation of self-coded application changes using Git What you will need in order to be successful Minimum Requirements: 1-3 years of web development experience with front end technologies Bachelor’s degree in computer science or equivalent educational background Excellent verbal and written communications skills Ability to work effectively in a fast-paced environment with timely turnaround of deliverables Technical Requirements: Proficiency with Javascript (ES6) Extensive experience with CSS and CSS preprocessors (LESS, etc.) Experience with at least one modern Javascript framework (Angular, React, Vue.js, etc.) Experience consuming RESTful Web Services Proficiency and experience with Responsive Web Development Understanding of UX best practices Strong adherence to coding standards Ability to work independently and with cross-functional teams Experience with version control systems, such as Git Bonus: Experience consuming GraphQL services Experience with cloud based systems Experience working with Content Management Systems Experience working in an Agile environment ASCO is proud to be an Equal Opportunity Employer (EOE) Today report job
React Engineer (Front-End);Javascript;USA;San Francisco, CA 94107 (South Beach area);Future;;;We’re an early team from Apple, Airbnb, Postmates & Fitbit that just raised a large Series A from top-tier investors. This is an opportunity to work closely with people who have changed several landscapes, and are now taking on health.  Everyone wants to be healthy. Future is giving anyone, anywhere the ability to partner with an expert trainer. Obstacles like accessibility, time & cost can now be mitigated through mobile & wearable technology. We are going to help people capitalize on this.  Frontend Engineering is an essential part of Future’s team. You work closely with designers and implement the user interface of our website and trainer experience. You make the most of modern tools like React and ensure our UIs work well on all screen sizes. You are a JavaScript pro and full-stack engineer. You can be trusted to always be thinking about the customer experience and the best way to deliver it.  Responsibilities Build a crisp, consistent experience for our Clients & Trainers Collaborate with Experience Designers & Product Managers to iterate on the design and implementation of our product Work with Data Scientists and Backend Engineers to build features and ship experiments Find and address performance issues Identify and communicate front-end best practices Participate in interviews and hiring as we staff up our team Make customer-centric UI decisions independently Requirements Strong knowledge of JavaScript (especially React & Node) Experience with modern JavaScript libraries and tooling Familiarity with server-side MVC web frameworks Commanding grasp of HTML, CSS, and related web technologies Strong Computer Science fundamentals Awareness of cross-browser compatibility issues and client-side performance considerations Demonstrated design and UX sensibilities An eye for detail A desire to work in a fast-paced startup environment We don't anticipate that you have expertise across every single one of these areas. We have an incredible team that leans on one another to solve problems.  The Team CTO/Founder - Justin Santamaria [https://www.linkedin.com/in/jsantamaria/] * Original iPhone team at Apple Director - Platforms & Guest Experience at Airbnb Lead developer on iMessage, FaceTime, CarPlay Lead iOS - Lucas Newman [https://www.linkedin.com/in/newmanlucas/] * early member of iPhone team tech lead for iOS media apps (Music, Nike+, AirPlay, Photos, etc.) Eng Manager for all Apple video products (iPhone, iPad, AppleTV) Lead Backend - Scott Mace [https://www.linkedin.com/in/scottmace/] * FitStar first engineering hire Lead Platform Engineer at Fitbit (acquired FitStar) Lead Engineer at ngmoco CEO/Founder - Rishi Mandal [https://www.linkedin.com/in/rmandal/] * Founder / CEO of Sosh (acquired by Postmates) Khosla Ventures Entrepreneur in Residence (EIR) Early employee of Slide (acquired by Google) Astrophysicist by education (worked for NASA out of Stanford) Benefits Stock Options Competitive salaries Paid time off Medical, dental, & vision insurance Fitness Discounts Apple equipment Lunch 30+ days ago report job
Web Design / Developer;Javascript;USA;United States;Chameleon Technology;;;"\n\n  \n\n WHAT YOU WILL BE DOING: \n\n \n\t Creating a new landing page for a program that the company offers\n\t \n\t\t Requires HTML / design skills, although we already have a template of how web pages are structured \n\t\t Usually a header image that is designed by one of our graphic designers, and then headline, subheader, and copy, plus other images / photo galleries / videos embedded as needed \n\t\t Some of our landing pages require registration forms and fields, and pending on what the registration form, it connects to either our email marketing platform (Prospect2, part of Tessitura) or our Tessitura database. \n\t \n\t \n\t Update existing landing pages with copy, creative, photos, videos, etc… \n\t Update main navigation \n\t Update buttons on other landing pages \n \n\n  \n\n \n\t Key Skills:\n\n\t \n\t\t HTML \n\t\t CSS \n\t\t JavaScript \n\t\t Experience with the “Umbraco” Content-management System (or a similar system and the ability to quickly learn Umbraco in a self-directed manner). \n\t\t \n\t \n\t \n\t Other desirable skills:\n\t \n\t\t Basic graphics design/editing skills are a plus \n\t\t Comfortable collaborating via Slack and/or Microsoft Teams \n\t\t Self-directed and able to work as the only web-developer on a team \n\t\t Willing to reach out to other stakeholders to coordinate content and able to coordinate closely with our Social Media and PR staff \n\t\t Experience with integrating websites and 3rd party services (such as E-Commerce platforms) is a plus. \n\t \n\t \n \n\n  \n"",""datePosted"":""2020-06-02T16:41:37+00:00"",""occupationalCategory"":""Web Developer"",""jobLocation"":{""@type"":""Place"",""address"":{""@type"":""PostalAddress"",""addressCountry"":""United States""}},""validThrough"":""1970-01-01T00:00:00+00:00"",""hiringOrganization"":{""@type"":""Organization"",""name"":""Museum of Pop Culture"",""url"":""http://MoPOP.org/""},""educationRequirements"":null,""employmentType"":""Contract"",""experienceRequirements"":0} Job #2451: Chameleon Technologies is searching for a mid-level Web Designer/Developer for a short-term project.  WHAT YOU WILL BE DOING: Creating a new landing page for a program that the company offers Requires HTML / design skills, although we already have a template of how web pages are structured Usually a header image that is designed by one of our graphic designers, and then headline, subheader, and copy, plus other images / photo galleries / videos embedded as needed Some of our landing pages require registration forms and fields, and pending on what the registration form, it connects to either our email marketing platform (Prospect2, part of Tessitura) or our Tessitura database. Update existing landing pages with copy, creative, photos, videos, etc… Update main navigation Update buttons on other landing pages  Key Skills: HTML CSS JavaScript Experience with the “Umbraco” Content-management System (or a similar system and the ability to quickly learn Umbraco in a self-directed manner). Other desirable skills: Basic graphics design/editing skills are a plus Comfortable collaborating via Slack and/or Microsoft Teams Self-directed and able to work as the only web-developer on a team Willing to reach out to other stakeholders to coordinate content and able to coordinate closely with our Social Media and PR staff Experience with integrating websites and 3rd party services (such as E-Commerce platforms) is a plus. Today report job"
Web Application Developer;Javascript;USA;United States;SpotRight;;;"WEB APPLICATION DEVELOPER The scope of responsibility includes the following: Develop design, implement, and test application software Independently performs analysis to develop and implement high level designs Remains current on industry standards in web development Ability to research, develop and propose new technologies to improve application architecture Finds and recommends opportunities for continuous improvement Makes recommendations towards the development of new code or reuse of existing code Authors technical documentation Position requirements: Strong HTML5, CSS3, JavaScript skills. Need to be proficient in core JavaScript and industry standard libraries like jQuery; Experience with CSS frameworks such as Bootstrap or Foundation is a plus; Experience with at least one JavaScript MVC frameworks such as Ember or Angular; Experience with NodeJS, ExpressJS, MongooseJS, Ruby on Rails is a plus; Knowledge of CoffeeScript or TypeScript is also a plus; Familiarity with responsive design concepts and design best practices; Bachelor’s degree in Computer Science/Computer Engineering (or equivalent experience) and 5+ years’ experience; Familiarity with Unix/Linux environment and with a version control system like Git or SVN; Proficient with tools for website debugging and cross browser testing; Excellent interpersonal and communication skills; Ability to own outcomes and results, prioritize tasks and meet deadlines; Creativity, flexibility, ability to multi-task and a strong desire to learn and take on new challenges is a must. Just posted report job"
Customer Experience UX Designer;Javascript;USA;United States;Florida Blue;;;Job Summary Are you a UX/UI Prototyper who wants to make a great impact? Are you looking for a career that is truly helping people, not just a job helping sell products? The CX UX/UI Prototyper is a key support role in Florida Blue's Customer Experience Center of Excellence (CX CoE) - a new, innovative, and dynamic team that will drive Florida Blue's transformation to becoming a customer-focused health solutions company, putting the customer at the center of strategic decisions and embedding customer experience best practices throughout the enterprise. Our customer experience team is focused on reimagining healthcare to help people during both the everyday moments and the ones that matter the most. We touch the lives of over four million members and are shaping the future to make healthcare more approachable, effortless, and smarter for all. The UX/UI Prototyper is responsible for bringing CX Design ideas to life by developing and building proofs of concept to test with customers. He/she will conduct research to gain insight on customer experience trends across industries and incorporate best practices into the development of customer-centric design solutions. This role needs a wear multiple hats and be seasoned in working cross-functionally. They should be able to work under minimal supervision on concurrent projects, while contributing to the larger team by working closely with designers, product managers, devs, and other stakeholders within our company. They will partner with most closely with designers to work on projects in order to create realistic prototypes for testing and validation.    Essential Functions  Constructs compelling artifacts (wireframes, conceptual diagrams, task flows storyboards, etc.) outlining present conditions and proposed solutions to gain strategic alignment and encourage innovation within and across the organization. Work with designers to create realistic prototypes for internal evaluation, user testing, and cross-functional critique. Knowledge/experience in designing and conducting user testing such as usability A/B testing, using appropriate user design testing software/programming tools Collaborate with business transformation and IT to perform tech audits in order to determine solution feasibility. Conceive and model user interface prototypes based on collected customer requirements, use cases, and business objectives. Design workflows that work on multiple devices and platforms including mobile, tablet, and browser interfaces. Designing UX that supports customers’ goals and behaviors. Advocating concepts and ideas from the customers’ perspective among stakeholders.  Required Work Experience 6+ years related UX Designer work experience or equivalent combination of transferable experience and education. Bachelor’s degree or equivalent work experience Must be extremely efficient in HTML and CSS. Must code using javascript, vue, and native script. At least 3 years of related experience with a digital portfolio. Experience working with or on an innovative, creative, team/organization. You can produce stunning, interactive experiences in code. Experience in using UX design best practices to design solutions. Possess a solid grasp of human-centered design. Ability to iterate your designs and solutions efficiently and intelligently. Ability to clearly and effectively communicate design ideas, and solutions to teams and stakeholders. Help teammates, share knowledge and experience with them, and learn from them. Be open to receiving feedback and constructive criticism. Be passionate about all things UX/UI/CX and other areas of design and innovation. Research and showcase knowledge in the industry's latest trends and technologies. Proficient in design and prototyping software (e.g. Photoshop, Illustrator, Adobe XD, Axure, Keynote, After Effects etc.), web design principles and technologies  Preferred Qualifications Ability to lead design discovery and design thinking exercises to break through organizational silos and collaboratively solve complex design challenges Ability to drive creative direction, ideation and execute against all programs and initiatives Experience within the healthcare industry   We are an Equal Opportunity Employer/Protected Veteran/Disabled. Today report job
Instructor's Assistant;Javascript;USA;San Francisco, CA 94111 (Financial District area);Mission Bit;;$22 an hour;Mission Bit Instructor’s Assistant  Mission Bit CS Instructor’s Assistants: Mission Bit is calling on those with a passion for code and social justice to join our team and dedicate their skills towards uplifting Bay Area high school students by closing the tech divide. As a TA, you will be supporting instructors and connecting with students to provide an engaging and welcoming classroom environment! This is a part-time position at $22.00 per hour. Check our website for this semester’s start and end dates. Why teach with Mission Bit? Social justice and computer science education are used to empower minority students and females to navigate the tech industry. We believe that every student should have access to a STEM education, confidence in their abilities, and guidance for college and career aspirations. Primary Responsibilities: Support instructors to teach a diverse group of students through a project based coding course covering the fundamentals of HTML, CSS and either java or javascript depending on the coding course. Create an inclusive and casual classroom culture based on the Mission Bit values of social justice, community, accountability, smart risks and love. Dedicate 1-on-1 time to help students build their own website or game project. Be open to reflect upon and change your teaching practices to achieve desired student learning outcomes. Be an ambassador of Mission Bit on-site and at field trips or events to further support the development and growth of our organization. Minimum Qualifications: Current college student majoring or minoring in Computer Science or recent graduate of a Coding Bootcamp. Strong understanding of Java, Javascript, and programming platforms [please see course link above for specific coding/programming requirements]. Values aligned with Mission Bit and passion for sharing CS knowledge. Punctual, organized, and prepared. Available for instructor orientation, off-site field trips, and end-of-course events. Please send your cover letter and resume to info@missionbit.com 8 days ago report job
