Poste;Entreprise;Pays;Ville;Type de contrat;Salaire;Description
Déveloper Front-End (React/Js) F/H;IZI Solutions;France;Paris (75);CDI;None;En tant que Déveloper Front-End (React/Js), au sein d’une équipe de 5 personnes qui fonctionne en feature teams, tu participeras à l’évolution d’IZI Solutions à travers nos prochains projets majeurs. A ce poste tes missions seront Développement des évolutions fonctionnelles Respect des standards et de la qualité du code Mise en place de tests fonctionnels et unitaires Partage de connaissance Challenger et se faire challenger techniquement par l’équipe Développement lié à la maintenance Le stack technique Back en PHP/Symfony (4.2), Javascript Vanilla/JQuery Design Web : HTML5, CSS, Webpack / Assetic Outils : Gitlab, Gitlab CI, Kubernetes, AWS, Docker Perfs/Monitoring: Sentry, New Relic, Blackfire, Prometheus, ELK Profil recherché Issu d’une école d’ingénieur ou d’une formation spécialisée (42, Epitech, Supinfo…), tu as au minimum deux années d’expérience en JS, et tu as une bonne connaissance de React (ou frameworks proches : VueJS…). On te veut dans l’équipe surtout si Tu as déjà participé à un projet web conséquent Tu touches ta bille en JS, HTML, CSS Tu es comme nous, curieux et passionné des nouvelles techno et tu adores apprendre Tu as la positive attitude :) Déroulement des entretiens Un entretien téléphonique Un test technique d’une durée d’une heure (CodingGame) Un entretien sur place avec un responsable technique et une personne des ressources humaines
Front End Engineer (Vue.js);Flatlooker;France;Paris (75);Temps plein, CDI;None;Flatlooker révolutionne l'immobilier par la tech : venez prendre part à cette aventure avec nous ! Vous intégrerez l'équipe produit déjà constituée de 8 personnes : 5 ingénieur.es, une data-scientist, un product manager et une directrice artistique. Vous participerez aux prochaines avancées de la plateforme, notamment pour : Simplifier la vie de nos utilisateurs locataires et propriétaires grâce à des interfaces bien pensées et des fonctionnalités innovantes Développer des outils permettant l’amélioration des processus opérationnels et commerciaux des équipes Améliorer la performance et la scalabilité de l’app Créer des outils simples et utiles à destination des locataires et propriétaires pour améliorer la notoriété de Flatlooker et optimiser le référencement du site web Chez Flatlooker, nous mettons l'accent sur la montée en compétence de chacun : pair programming, revue de code hebdomadaires, séances de formations mensuelles. Nous veillons à produire du code de qualité (structuré, commenté, testé) et déployons quotidiennement en intégration continue. Nous utilisons des langages de programmation robustes (ruby, javascript) et des frameworks modernes (rails, vue). Notre gestion de projet suit la méthodologie Scrum avec des sprints de 2 semaines. Vous êtes issu.e d'une grande école d'ingénieurs ou d'une formation bac+5 en informatique. Votre tempérament est adapté à une start-up : Toujours motivé.e à 100%, vous aimez résoudre des problèmes complexes Vous êtes autonome dans les tâches qui vous sont confiées mais n'hésitez pas à demander de l'aide s'il le faut Vous êtes perfectionniste : vous savez qu'en programmation un détail laissé de côté peut avoir de grandes conséquences dans le futur Vous êtes ouvert.e d’esprit et savez communiquer votre point de vue Profil recherché : 2 ans d’expérience avec le framework Vue.js Sensibilité aux bonnes pratiques de développement (CI/CD, code review, pair programming ...) Expérience sur des problématiques d'architecture du code (rendre le code testable, maintenable, évolutif et compréhensible par le reste de l'équipe) Maîtrise de Git Pratique des tests unitaires (idéalement avec Jest) et tests end-to-end Expérience d'utilisation d’API & Webhook (écriture, lecture, debug) Les plus : Connaissance d’un langage Orienté Objet (idéalement Ruby, sinon Java ou Python) Précédente utilisation d’un framework web MVC (Rails, Django, Symfony, Laravel) Le recrutement s'effectuera en 3 étapes : 1 entretien téléphonique de ~30 minutes pour échanger sur le projet et votre background 1 entretien physique avec un test algorithmique et un test technique 1 entretien de motivation Avantages : Horaires flexibles Travail à distance possible Participation au transport Type d'emploi : Temps plein, CDI Expérience: front end engineer (vue.js): 2 ans (Requis) Télétravail: Oui
DEVELOPPEUR.SE NODE.JS H/F;D4FR;France;Paris (75);None;None;Vous développerez un ensemble de user stories sur un projet à dimension industrielle franchement agile. Vous êtes garant.e de la qualité globale des développements, vous proposez des initiatives techniques pour améliorer la qualité et optimiser les temps de développement. Votre mission dans le secteur public, produit accessible depuis 3 ans par les particuliers (citoyens français) et utilisé en moyenne 120 000 fois par jour. Tout en maintenant une forte disponibilité (et stabilité), l’équipe technique doit réaliser à courts termes : l’évolution de ce produit en conformité avec la norme eIDAS (fédération d’identités entre les états membres de la communauté européenne) l’authentification à des niveaux plus élevés la récupération de données à partir de fournisseurs de données déterminés Activités principales du poste : Développement du lien entre brique d’autorisation / consentement / fournisseur de données, Réalisation d’un prototype d’un espace commun de visualisation des traces Participation à l’amélioration continue du code Participation à la montée en compétence de l’équipe Activités optionnelles : Animations d’Open Lab et journées développeurs Organisation et animation d’ateliers en interne Participation à l’amélioration de l’infra Passionné.e par l’informatique, votre curiosité et votre esprit pragmatique vous animent au quotidien. Vous entretenez une bonne philosophie des commentaires et avez un goût prononcé pour le partage des connaissances. Compétences principales : Bonnes maîtrises de JavaScript / Nodejs Habitué.es aux standards de code, commentaires, tests automatisés, revues de code, refacto… Connaissance de Git Connaissance de la spécification ES6 Anglais écrit En bonus : Expérience sur ANSIBLE Expérience en API Management Expérience en OAuth / OpenID Connect Envoyer candidature
Développeur Node JS / Freelance;PRIUM PARTNERS;France;Paris (75);Temps plein, Freelance / Indépendant;420 € par jour;"Je recherche 2 développeurs Node JS  la mission : Intervenir sur le développement et intégration Front des applications web et mobile ;  Veiller au respect des meilleures pratiques en terme d’expérience utilisateur ; Travailler en collaboration avec l’UX/UI Designer et s’assurer de la bonne intégration des maquettes ; Etre support au déploiement des solutions ; Rédiger des documents de référence (best practices).  Profil Fort(e) de 2 ans d’expérience minimum dans le développement front & back,  environnement technique : En Front-End : React JS, Redux, React Native, WebPack, HTML/CSS et API GraphQL/REST En Intégration continue : Codeship et GitlabCI En gestion de projet : GitHub et Slack En Back-End : Node JS, Express JS, Mongo DB, API GraphQL / REST, Cloud AWS En Intégration continue : Codeship et GitlabCI En gestion de projet : GitHub et Slack"
Chef de projet junior H/F;SLIB - Groupe BNP Paribas;France;Paris 9e (75);Temps plein, CDD;None;A propos de SLIB SLIB (Services et Logiciels d’intégration Boursière) est un éditeur de logiciels créé en 1987, spécialisé dans les métiers des titres et de la bourse. Filiale des groupes BNP Paribas et Natixis, SLIB propose des Suites logicielles innovantes à destination des marchés financiers : Brokers dealers, Compensateurs, Teneurs de compte-Conservateurs, Banques d'investissement… De plus, SLIB est un acteur reconnu dans le domaine du Vote électronique avec Votaccess, MyVotaccess et Election-Europe by SLIB, ainsi que dans la ‘FinTech’ avec son activité « The Lab by SLIB », incubateur Blockchain et Intelligence Artificielle à destination des institutions financières et des grands « Corporate ». Mission Dans le cadre d’un accroissement temporaire d’activité, SLIB cherche à renforcer son pôle « Vote » en recrutant un(e) Chef de Projet junior. En relation avec la clientèle, vous préparez, mettez en place et suivez le déroulement d’élections pour des clients très différents : PME, PMI, Multinationales, Institutions publiques et privées et pour des types d’élections variées : professionnelles, Assemblée générale, Conseil d’administration… Vous participez également aux développements réalisés conjointement avec le directeur de projet, les chefs de projet et le service de recherche et développement. Rattaché(e) au Directeur de projet, vous êtes en charge de l’intégralité de vos projets, en partenariat avec l’équipe commerciale, l’équipe de développement et les sous-traitants (imprimeur/routeur, poste…). Votre profil Titulaire d’un diplôme en informatique, de niveau Bac+2 à Bac +3, vous justifiez d’au moins 1 an d’expérience professionnelle (stage, alternance, CDD, CDI...) où le contact avec la clientèle était régulier. Vous avez une expérience significative de la gestion d’un portefeuille de projets, et savez gérer plusieurs dossiers de façon simultanée. Proche du terrain, vous êtes pragmatique, rigoureux(se), très organisé(e), autonome et doté(e) d’une bonne capacité d’adaptation. Vous avez un goût réel pour la relation client et le service et faites preuve d’empathie. Les qualités et aptitudes requises : - Diplôme en informatique (Bac+2 ou +3) - Très bonne maîtrise du pack office et en particulier Excel et Word. - Connaissance des technologies web côté client HTML5/CSS/JS - Maîtrise de l’anglais lu, écrit, parlé - Excellentes qualités relationnelles - Capacité à gérer plusieurs projets et plusieurs clients en même temps. Avantages : RTT Épargne salariale Participation au transport Statut : Cadre Type d'emploi : Temps plein, CDD Expérience: gestion de projets: 1 an (Requis) Formation: Bac +2 (BTS, DUT, DEUG) (Requis) Langue: anglais (Souhaité) Télétravail: Temporairement en raison du COVID-19
Développeur Fullstack JS H/F;NextInteractive;France;Paris (75);CDI;None;Description du poste Métier Métiers techniques web - Développement Intitulé du poste Développeur Fullstack JS H/F Contrat CDI Description de la mission NextInteractive recherche un(e) Développeur(-se) Fullstack JS. Au sein d'une équipe de 10 personnes, vous prendrez part au développement de notre nouveau CMS à travers les missions suivantes :  Vous participez aux choix techniques, Vous développez de nouvelles fonctionnalités, Vous assurez la maintenance de l'existant, Vous contribuez à la veille technique et à l'amélioration continue.  La stack technique : Langage et framework : NodeJS / Javascript ES6+, ReactJS 16+, React-Admin, Fastify, Bases de données : PostgreSQL, DynamoDB, Redis, Serveurs web : Nginx, Outils de test : Jest, Selenium, Enzyme, Web Services : GraphQL, REST, Système d'indexation : ElasticSearch, Environnement : Linux, Docker, Développement et intégration continue : GitHub, Travis-CI, BrowserStack, Jira, Confluence, Méthode Agile : Type Scrum, Pair programming, déploiement continu, Infrastructure cloud : AWS (CloudFront, EC2, S3, Lambda, etc.), Architecture : N-Tiers, Serverless, modulaire, Devices innovants : tablette, Smart Watch, TV. Profil Développeur(se) Fullstack passionné(e) : les technos JS sont votre terrain de jeu. Une première expérience sur un site grand public : vous avez la mesure de l'enjeu technique à relever. Une vraie appétence pour l'Ops : travailler avec l'équipe Ops sur AWS ne vous fait pas peur. Une force de proposition : la veille techno est pour vous une règle d'or du développeur. Localisation du poste Localisation du poste Ile-de-France, Paris (75) Critères candidat Niveau d'expérience min. requis de 3 à 6 ans
Développeur junior Node.js - H/F;Mobiskill;France;Paris (75);CDI;50 000 € par an;Vue-js / Nodejs / Javascript / Architecture logicielle / Agile Backend Developer / CDI / Environ 50k€ / 3 - 6 ans / Paris  Le poste Cette startup créée il y a 8 ans, propose une solution pour imprimer et redonner vie à tous nos plus beaux souvenirs numériques. Distribuée dans plus de 70 pays et disponible en 5 langues, l'entreprise a réussi à convaincre plus de 2M de clients et compte plus de 8 millions de téléchargements. Elle est classée n°1 en Europe et son app mobile est notée 4,8 / 5 sur l'AppStore. De quoi faire des envieux ! Dans un objectif de croissance, ils migrent aujourd'hui la plateforme de PHP vers Node.js et souhaitent recruter un développeur back end junior pour épauler l'équipe et travailler en étroite collaboration avec le Lead Développeur. Pour accroître leur croissance et augmenter leur impact, ils recrutent un Lead Dev Back Node qui aura pour mission de poursuivre le développement de la plateforme produit et structurer l’équipe technique en mettant en place de bonnes pratiques de gestion du backlog technique. Les responsabilités Migration API : php vers Node.js en Microservices (CQRS, eventsourcing) Optimisation continue des fonctionnalités mobiles et back-end Développement et optimisation du flux de production, modules back-end, API. Maîtriser une vision globale du cycle de vie du code : compréhension des besoins métiers, architecture et choix technos, développement, tests, déploiements Contribuer à la stratégie de tests et d’intégration continue Pourquoi venir chez nous? Ton profil : Tu as un master 2 école ingénieur ou informatique, tu es un mordu de JS et plus particulièrement de back end, tu as de l'expérience en architecture et tu es bilingue ? Pas de doute, le poste est fait pour toi ! - Prime d’été - New Mac or PC, à toi de choisir ! - Budget livres illimité - Plan d’Intéressement - Rooftop sur le Canal St-Martin - Ping-pong - Tickets Restaurant
Alternance - Graphiste intégrateur;Institut F2I;France;Paris (75);Temps plein, Apprentissage;None;Notre partenaire, une agence de communication, recherche un graphiste intégrateur en alternance. Poste à pourvoir immédiatement, uniquement en alternance. Missions: Conception et réalisation des identités visuelles, des logos, des chartes graphiques Réalisation de travaux préparatoires prémaquettes, participation à la réflexion sur l'ergonomie des sites Création (ou retouche) d’icônes et de visuels Intégration et gestion des produits Création et gestion des newsletters Profils: Bon relationnel Organisation et rigueur Autonomie Créativité et sensibilité artistique Capacité à se renouveler Curiosité, ouverture d'esprit, force de proposition Connaissance des tendances actuelles du web Expérience appréciée (web et print) Connaissances obligatoires : Photoshop, Illustrator, InDesign, HTML 5, Css3, JS Compétences appréciées : Retouche vidéos / Mini montages vidéos / responsive design Type d'emploi : Temps plein, Apprentissage Formation: Bac +2 (BTS, DUT, DEUG) (Requis)
Développeur back-end Python/Flask H/F;Matching emplois;France;Lyon (69);Temps plein, CDI;40 000 € - 55 000 € par an;Par ses méthodes innovantes, proche de ses candidats et de ses clients, Matching Emplois est un cabinet de recrutement 3.0. Spécialisé dans les métiers de la Tech, de la Finance et de la Vente, Matching Emplois vous épaule du premier contact jusqu'à la signature de votre CDI! Notre département Tech & Data recrute pour le compte d'une entreprise originale et innovante où il fait bon vivre dans Lyon (69), une entreprise en hypercroissance avec la volonté de réaliser de grands projets innovant ! Nous recherchons un Développeur Backend Python/Flask H/F pour intégrer leur entreprise ! Vos missions en tant que Développeur Backend Python/Flask H/F : Le développement des nouvelles features de notre API (python/flask) La veille technique et optimisation des performances de la plateforme Facultatif – Capacité à contribuer à l’UX et au front-end (Vue.JS) ou à la data science (python) Votre profil : Vous marquez un intérêt pour l’IA et le marketing - plus particulièrement dans la distribution. Curieux(se) et perspicace, vous êtes capable d’imaginer des solutions et de nouveaux process. Créatif(ve), vous adorez construire en partant de feuilles blanches. Rigoureux(se), vous êtes capable de tenir des deadlines Un bon niveau d’anglais serait un plus. Nous restons à votre disposition au 04.57.60.80.81 (prix d'un appel local), si vous souhaitez obtenir plus d'informations au sujet de ce poste! Pourquoi postuler avec Matching Emplois ? Réponse sous 48h, RDV sous 7 jours, Le reste, c'est vous ! Type d'emploi : Temps plein, CDI Salaire : 40 000,00€ à 55 000,00€ /an Expérience: développeur back-end h/f ou similaire: 1 an (Souhaité)
Développeur Back end Node.JS éditeur - H/F;Externatic;France;Mérignac (33);CDI;40 000 € par an;Git / Nodejs / Agile Backend Developer / CDI / Environ 40k€ / 3 - 6 ans / Mérignac  Le poste Editeur de solutions data SaaS en pleine croissance, vous rejoignez une squad agile. Spécialisée dans le développement de l'API centrale de l'entreprise, l'équipe se renforce. L'entreprise, desservie par les transports, est full agile et avancée en expertise data dans le cloud. Elle investie largement dans une équilibre vie pro / vie perso. Les responsabilités Design - Conception / développement et maintenance de l'API Node.JS Elaboration de tests / relecture de code / intégration continue (git / jenkins) Conception / développement des requêtes SQL / NoSQL Déploiement dans le cloud AWS / Docker et monitoring Participation aux choix d'architecture Pourquoi venir chez nous? Les plus : - Entreprise data éthique - Entreprise pérenne - Agilité - Equilibre vie pro / vie perso - Externatic, c’est le premier cabinet de recrutement IT de l’ouest (Bordeaux & Nantes), mais surtout un accès privilégié à des opportunités cachées au sein de pépites (startup / éditeur / DSI) Notre moteur : trouver l’opportunité (en CDI) qui correspond à votre projet professionnel En chiffres : +200 postes ouverts HORS ESN // +90% de périodes d’essais validées => Rencontrons-nous (en visio) !
Développeur Full-Stack Java / Vue.JS / React.JS / Angular;Delia Technologies;France;Nantes (44);Temps plein, CDI;35 000 € - 45 000 € par an;"Delia Technologies #LaDevOpsFamily Delia, c’est la jeune ESN nantaise basée à La Cantine qui souhaite casser les codes du service IT. Loin de prétendre pouvoir construire seuls cette jeune structure, nous sommes partis d'une page blanche pour construire jour après jour un modèle collaboratif et engagé. Exit le babyfoot et la borne d’arcade, c’est par nos valeurs et le sens de nos actions que nous cultivons l’esprit Delia et ce sentiment d’appartenance qui nous est cher. Nous ne recherchons pas un profil mais une personne Vous êtes avant tout un ingénieur passionné mêlant savoir-faire et savoir-être. Vous venez du monde de la technique et avez développé de réelles compétences sur les nouvelles technologies. Votre expertise vous apporte bien plus qu’un job, vous aimez la partager et l’enrichir ! Vous savez construire une solution adaptée aux attentes de vos clients. Vous souhaitez vous investir dans l'écosystème tech de la métropole nantaise. Vos activités chez Delia Technologies Vous intégrerez la squad Full Stack Delia Technologies qui accompagne ses collaborateurs, ses clients et la communauté nantaise sur les technos Java J2EE et JavaScript. Pour votre première mission, vous interviendrez au sein d'une équipe Full-Stack JEE / JavaScript pour l'un de nos clients de la métropole nantaise. Nous serons attentifs à ce que l'environnement soit en lien avec vos attentes et appétences technologiques (VueJS / React / Angular). Vous êtes prêt ? Nous vous encouragerons à participer activement aux Meetup et événements nantais de référence (DevFest, Web2Day, Digital change, Agile tour...), que nous soyons organisateur, sponsor ou simple participant. Et par-dessus tout, vous contribuerez au développement de Delia en proposant, en organisant ou simplement en participant à des initiatives fun et engagées ! Ça vous dirait un séminaire Kitesurf ? ;) Vous n'avez pas prévu de passer votre carrière comme collaborateur Delia ? Sachez que si un jour il vous vient une folle envie de monter votre propre projet, nous saurons vous accompagner avec autant d’enthousiasme que vous aurez pu nous en apporter ! Chez Delia, nous n’acceptons pas seulement la différence, nous la cultivons et la soutenons pour l’intérêt de notre famille. Delia se veut une entreprise responsable socialement en proposant des projets et en soutenant les initiatives de l’ensemble de ses collaborateurs sans distinction, jugement ou préjugé. Soyez vous-même, vous nous plairez ! Avantages : Participation au transport RTT Titre-restaurant / Panier Épargne salariale Type d'emploi : Temps plein, CDI Salaire : 35 000,00€ à 45 000,00€ /an Expérience: développeur full-stack java / vue.js / react.js / angular ou similaire: 2 ans (Souhaité)"
